BHC_NAME,RSSD_ID,REPORTING_MONTH,PORTFOLIO_ID,SEGMENT_ID,Product Type,Age,Credit Score,Delinquency Status,Education Level,# Accounts,$ Outstandings,# Accounts in Repayment,$ Outstandings in Repayment,# New Disbursements,$ New Disbursements,$ Unpaid Principal Balance with Co-Signer,$ Unpaid Principal Balance in Grace,$ Unpaid Principal Balance in Deferment,$ Unpaid Principal Balance in Forbearance,$ Gross Contractual Charge-offs,$ Bankruptcy Charge-offs,$ Recoveries,$ Net Charge-offs,Adjustment Factor,WAL,Security,# New Accounts,$ New Accounts,$ Commitments,$ Modifications,Geography,LTV Ratio,$ New Commitments,Original LTV,# New accounts,$ New accounts,$ Gross contractual charge-offs,$ Bankruptcy charge-offs,$ Net charge-offs,$ Adjustment factor,$ Foreclosure,$ New foreclosure,$ Other Real Estate Owned (OREO),$ New OREO,Weighted Average Life of Loans,LTV,Delinquency,$ Commitment,$ Commitment Increases,$ Commitment Decreases,$ Adjustment Factor,$ New Foreclosure,$ Commitment (HELOC only),$ New commitments (HELOC only),$ Commitment increases (HELOC only),$ Commitment decreases (HELOC only),Adjustment factor to reconcile $ gross contractual charge-offs to $ net charge-offs,$ Receivables,$ Unpaid principal balance,$ New commitments,# Accounts charged-off,Adjustment factor,$ O/S for 30+ DPD in last 24 months,# Accounts 30+ DPD in last 24 months
Bank_129,430920,2025-02,IntlOthCons,201020101,02 - Secured-Installment,,02 - >620,XX - Current & 1-29 DPD,,9659,167.01,,,,,,,,,2.64,0.49,0.59,2.54,,33,,459,,,,01 - Canada,45.37,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_130,472130,2025-02,IntlOthCons,201020102,02 - Secured-Installment,,02 - >620,XX - Current & 1-29 DPD,,5257,154.82,,,,,,,,,2.2,1.39,0.54,3.05,,55,,265,,,,02 - EMEA,40.31,32.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_131,940583,2025-02,IntlOthCons,201020103,02 - Secured-Installment,,02 - >620,XX - Current & 1-29 DPD,,9806,108.84,,,,,,,,,3.96,0.74,1.03,3.67,,66,,486,,,,03 - LATAM,108.25,37.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_132,709349,2025-02,IntlOthCons,201020104,02 - Secured-Installment,,02 - >620,XX - Current & 1-29 DPD,,9646,285.14,,,,,,,,,2.41,1.88,1.44,2.85,,57,,492,,,,04 - APAC,108.69,32.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_133,113401,2025-02,IntlOthCons,201020201,02 - Secured-Installment,,02 - >620,XX - Current & 1-29 DPD,,5026,319.53,,,,,,,,,1.02,0.62,0.4,1.24,,12,,494,,,,01 - Canada,53.34,44.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_134,905896,2025-02,IntlOthCons,201020202,02 - Secured-Installment,,02 - >620,XX - Current & 1-29 DPD,,1364,173.9,,,,,,,,,1.94,0.9,0.77,2.07,,32,,206,,,,02 - EMEA,49.94,21.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_135,240826,2025-02,IntlOthCons,201020203,02 - Secured-Installment,,02 - >620,XX - Current & 1-29 DPD,,6328,54.2,,,,,,,,,3.56,1.91,0.45,5.02,,62,,173,,,,03 - LATAM,114.41,35.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_136,117634,2025-02,IntlOthCons,201020204,02 - Secured-Installment,,02 - >620,XX - Current & 1-29 DPD,,3351,395.28,,,,,,,,,2.2,1.16,0.52,2.84,,13,,448,,,,04 - APAC,70.91,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_137,824268,2025-02,IntlOthCons,201030101,02 - Secured-Installment,,03 - N/A,XX - Current & 1-29 DPD,,4995,435.5,,,,,,,,,1.64,1.88,1.34,2.18,,34,,80,,,,01 - Canada,118.93,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_138,145845,2025-02,IntlOthCons,201030102,02 - Secured-Installment,,03 - N/A,XX - Current & 1-29 DPD,,2898,472.87,,,,,,,,,3.89,0.93,0.4,4.42,,15,,298,,,,02 - EMEA,86.04,30.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_139,559743,2025-02,IntlOthCons,201030103,02 - Secured-Installment,,03 - N/A,XX - Current & 1-29 DPD,,9293,53.28,,,,,,,,,1.34,1.66,0.22,2.78,,53,,499,,,,03 - LATAM,73.49,47.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_140,795223,2025-02,IntlOthCons,201030104,02 - Secured-Installment,,03 - N/A,XX - Current & 1-29 DPD,,4144,468.06,,,,,,,,,2.27,0.86,0.41,2.72,,12,,453,,,,04 - APAC,80.12,35.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_141,849715,2025-02,IntlOthCons,201030201,02 - Secured-Installment,,03 - N/A,XX - Current & 1-29 DPD,,4601,240.25,,,,,,,,,1.37,0.11,1.33,0.15,,58,,309,,,,01 - Canada,79.12,16.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_142,687223,2025-02,IntlOthCons,201030202,02 - Secured-Installment,,03 - N/A,XX - Current & 1-29 DPD,,8703,327.85,,,,,,,,,1.68,1.28,0.96,2,,29,,158,,,,02 - EMEA,98.31,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_143,307126,2025-02,IntlOthCons,201030203,02 - Secured-Installment,,03 - N/A,XX - Current & 1-29 DPD,,3014,391.38,,,,,,,,,0.62,1.6,1.13,1.09,,63,,425,,,,03 - LATAM,86.81,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_144,744283,2025-02,IntlOthCons,201030204,02 - Secured-Installment,,03 - N/A,XX - Current & 1-29 DPD,,4641,267.33,,,,,,,,,4.43,1.32,0.48,5.27,,19,,187,,,,04 - APAC,76.04,13.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_145,686433,2025-02,IntlOthCons,202010101,02 - Secured-Installment,,01 - <=620,02 - 30-59 DPD,,1698,291.25,,,,,,,,,3.35,1.65,0.22,4.78,,66,,103,,,,01 - Canada,52.82,19.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_146,658796,2025-02,IntlOthCons,202010102,02 - Secured-Installment,,01 - <=620,02 - 30-59 DPD,,4817,248.05,,,,,,,,,2.92,1.14,0.93,3.13,,31,,244,,,,02 - EMEA,74.29,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_147,964066,2025-02,IntlOthCons,202010103,02 - Secured-Installment,,01 - <=620,02 - 30-59 DPD,,8825,424.63,,,,,,,,,1.46,0.74,1.34,0.86,,50,,270,,,,03 - LATAM,38.36,18.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_148,119131,2025-02,IntlOthCons,202010104,02 - Secured-Installment,,01 - <=620,02 - 30-59 DPD,,7673,144.27,,,,,,,,,1.81,1.12,1.29,1.64,,13,,313,,,,04 - APAC,31.69,41.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_149,387238,2025-02,IntlOthCons,202010201,02 - Secured-Installment,,01 - <=620,02 - 30-59 DPD,,4448,464.41,,,,,,,,,3.33,0.21,0.58,2.96,,21,,86,,,,01 - Canada,91.16,40.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_150,278698,2025-02,IntlOthCons,202010202,02 - Secured-Installment,,01 - <=620,02 - 30-59 DPD,,4252,188.23,,,,,,,,,1.61,0.72,1.49,0.84,,20,,97,,,,02 - EMEA,73.48,48.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_151,959632,2025-02,IntlOthCons,202010203,02 - Secured-Installment,,01 - <=620,02 - 30-59 DPD,,2242,154.95,,,,,,,,,2.46,1.3,0.65,3.11,,43,,327,,,,03 - LATAM,76.3,35.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_152,872752,2025-02,IntlOthCons,202010204,02 - Secured-Installment,,01 - <=620,02 - 30-59 DPD,,8407,133.02,,,,,,,,,1.19,0.16,1.27,0.08,,28,,328,,,,04 - APAC,37.02,26.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_153,839336,2025-02,IntlOthCons,202020101,02 - Secured-Installment,,02 - >620,02 - 30-59 DPD,,7535,343.99,,,,,,,,,2.56,1.08,0.84,2.8,,55,,317,,,,01 - Canada,113.24,44.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_154,127755,2025-02,IntlOthCons,202020102,02 - Secured-Installment,,02 - >620,02 - 30-59 DPD,,1234,331.51,,,,,,,,,3.09,1.81,0.87,4.03,,55,,384,,,,02 - EMEA,105.57,15.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_155,240355,2025-02,IntlOthCons,202020103,02 - Secured-Installment,,02 - >620,02 - 30-59 DPD,,6077,333.72,,,,,,,,,1.16,0.8,0.93,1.03,,43,,433,,,,03 - LATAM,32.17,33.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_156,130349,2025-02,IntlOthCons,202020104,02 - Secured-Installment,,02 - >620,02 - 30-59 DPD,,2226,144.8,,,,,,,,,2.31,0.43,0.76,1.98,,60,,464,,,,04 - APAC,116.8,29.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_157,362320,2025-02,IntlOthCons,202020201,02 - Secured-Installment,,02 - >620,02 - 30-59 DPD,,9996,100.94,,,,,,,,,2.13,0.42,1.42,1.13,,60,,427,,,,01 - Canada,79.16,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_158,493371,2025-02,IntlOthCons,202020202,02 - Secured-Installment,,02 - >620,02 - 30-59 DPD,,4691,54.58,,,,,,,,,1.55,0.71,0.2,2.06,,51,,70,,,,02 - EMEA,71.45,43.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_159,829222,2025-02,IntlOthCons,202020203,02 - Secured-Installment,,02 - >620,02 - 30-59 DPD,,6685,296.54,,,,,,,,,4.93,0.56,0.54,4.95,,31,,194,,,,03 - LATAM,57.36,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_160,984994,2025-02,IntlOthCons,202020204,02 - Secured-Installment,,02 - >620,02 - 30-59 DPD,,4802,367.23,,,,,,,,,3.51,1.85,1.4,3.96,,27,,60,,,,04 - APAC,82.87,28.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_161,681519,2025-02,IntlOthCons,202030101,02 - Secured-Installment,,03 - N/A,02 - 30-59 DPD,,3089,186.45,,,,,,,,,1.48,1.08,0.92,1.64,,52,,104,,,,01 - Canada,81.83,22.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_162,174737,2025-02,IntlOthCons,202030102,02 - Secured-Installment,,03 - N/A,02 - 30-59 DPD,,6882,357.39,,,,,,,,,3.69,1.25,0.34,4.6,,64,,412,,,,02 - EMEA,63.88,40.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_163,927583,2025-02,IntlOthCons,202030103,02 - Secured-Installment,,03 - N/A,02 - 30-59 DPD,,2799,330.13,,,,,,,,,4.11,0.42,1.49,3.04,,51,,419,,,,03 - LATAM,63.56,25.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_164,372894,2025-02,IntlOthCons,202030104,02 - Secured-Installment,,03 - N/A,02 - 30-59 DPD,,3353,419.48,,,,,,,,,4.49,1.15,0.51,5.13,,43,,143,,,,04 - APAC,46.33,40.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_165,839113,2025-02,IntlOthCons,202030201,02 - Secured-Installment,,03 - N/A,02 - 30-59 DPD,,1691,448.97,,,,,,,,,3.26,0.66,1.11,2.81,,68,,455,,,,01 - Canada,38.87,7.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_166,516419,2025-02,IntlOthCons,202030202,02 - Secured-Installment,,03 - N/A,02 - 30-59 DPD,,8706,126.05,,,,,,,,,4.75,1.3,0.12,5.93,,20,,348,,,,02 - EMEA,50.92,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_167,434146,2025-02,IntlOthCons,202030203,02 - Secured-Installment,,03 - N/A,02 - 30-59 DPD,,2612,284.37,,,,,,,,,2.94,0.93,0.65,3.22,,56,,172,,,,03 - LATAM,109.94,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_168,486503,2025-02,IntlOthCons,202030204,02 - Secured-Installment,,03 - N/A,02 - 30-59 DPD,,6221,398.21,,,,,,,,,3.37,0.77,0.76,3.38,,68,,81,,,,04 - APAC,98.65,26.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_169,309731,2025-02,IntlOthCons,203010101,02 - Secured-Installment,,01 - <=620,03 - 60-89 DPD,,6776,498.34,,,,,,,,,2.71,0.52,0.71,2.52,,37,,358,,,,01 - Canada,42.5,27.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_170,515984,2025-02,IntlOthCons,203010102,02 - Secured-Installment,,01 - <=620,03 - 60-89 DPD,,8652,367.49,,,,,,,,,2.66,1.02,0.16,3.52,,42,,459,,,,02 - EMEA,102.07,6.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_171,375276,2025-02,IntlOthCons,203010103,02 - Secured-Installment,,01 - <=620,03 - 60-89 DPD,,7247,230.08,,,,,,,,,3.7,1.08,0.39,4.39,,22,,194,,,,03 - LATAM,37.58,39.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_172,124629,2025-02,IntlOthCons,203010104,02 - Secured-Installment,,01 - <=620,03 - 60-89 DPD,,3657,225.93,,,,,,,,,1.82,1.2,0.95,2.07,,24,,211,,,,04 - APAC,41.94,33.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_173,623864,2025-02,IntlOthCons,203010201,02 - Secured-Installment,,01 - <=620,03 - 60-89 DPD,,2157,301.42,,,,,,,,,4.9,1.91,1.27,5.54,,15,,238,,,,01 - Canada,46.13,29.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_174,606900,2025-02,IntlOthCons,203010202,02 - Secured-Installment,,01 - <=620,03 - 60-89 DPD,,4021,348.08,,,,,,,,,1.25,1.48,0.69,2.04,,43,,275,,,,02 - EMEA,94.28,26.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_175,813738,2025-02,IntlOthCons,203010203,02 - Secured-Installment,,01 - <=620,03 - 60-89 DPD,,5438,167.22,,,,,,,,,3.45,1.5,1.49,3.46,,33,,214,,,,03 - LATAM,82.35,40.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_176,817108,2025-02,IntlOthCons,203010204,02 - Secured-Installment,,01 - <=620,03 - 60-89 DPD,,2081,220.3,,,,,,,,,3.98,0.18,0.52,3.64,,50,,415,,,,04 - APAC,50.9,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_177,990028,2025-02,IntlOthCons,203020101,02 - Secured-Installment,,02 - >620,03 - 60-89 DPD,,8094,117.38,,,,,,,,,1.9,0.24,0.19,1.95,,34,,399,,,,01 - Canada,48.36,46.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_178,436166,2025-02,IntlOthCons,203020102,02 - Secured-Installment,,02 - >620,03 - 60-89 DPD,,2254,497.82,,,,,,,,,1.67,1.45,0.66,2.46,,67,,337,,,,02 - EMEA,40.77,48.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_179,134420,2025-02,IntlOthCons,203020103,02 - Secured-Installment,,02 - >620,03 - 60-89 DPD,,1094,104.45,,,,,,,,,4.86,0.21,0.11,4.96,,40,,364,,,,03 - LATAM,32.25,16.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_180,299361,2025-02,IntlOthCons,203020104,02 - Secured-Installment,,02 - >620,03 - 60-89 DPD,,4394,435.24,,,,,,,,,3.71,1.83,1.38,4.16,,30,,460,,,,04 - APAC,101.82,24.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_181,243352,2025-02,IntlOthCons,203020201,02 - Secured-Installment,,02 - >620,03 - 60-89 DPD,,6197,343.71,,,,,,,,,2.08,0.68,0.9,1.86,,59,,377,,,,01 - Canada,56.11,38.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_182,893627,2025-02,IntlOthCons,203020202,02 - Secured-Installment,,02 - >620,03 - 60-89 DPD,,1087,361.22,,,,,,,,,3.86,1.46,1.38,3.94,,17,,289,,,,02 - EMEA,116.48,21.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_183,830729,2025-02,IntlOthCons,203020203,02 - Secured-Installment,,02 - >620,03 - 60-89 DPD,,3058,153.93,,,,,,,,,0.9,0.68,0.93,0.65,,33,,112,,,,03 - LATAM,110.28,33.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_184,928016,2025-02,IntlOthCons,203020204,02 - Secured-Installment,,02 - >620,03 - 60-89 DPD,,9845,495.5,,,,,,,,,3.85,1.16,1.11,3.9,,24,,442,,,,04 - APAC,42.56,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_185,757812,2025-02,IntlOthCons,203030101,02 - Secured-Installment,,03 - N/A,03 - 60-89 DPD,,2397,171.97,,,,,,,,,4.83,1.45,0.27,6.01,,60,,292,,,,01 - Canada,107.08,17.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_186,403511,2025-02,IntlOthCons,203030102,02 - Secured-Installment,,03 - N/A,03 - 60-89 DPD,,3279,96.03,,,,,,,,,3.59,0.48,0.37,3.7,,18,,266,,,,02 - EMEA,78.7,28.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_187,283975,2025-02,IntlOthCons,203030103,02 - Secured-Installment,,03 - N/A,03 - 60-89 DPD,,8727,417.55,,,,,,,,,4.82,1.61,1.3,5.13,,24,,154,,,,03 - LATAM,112.32,10.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_188,462141,2025-02,IntlOthCons,203030104,02 - Secured-Installment,,03 - N/A,03 - 60-89 DPD,,5168,498.63,,,,,,,,,0.53,1.37,0.79,1.11,,59,,123,,,,04 - APAC,45.49,14.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_189,530101,2025-02,IntlOthCons,203030201,02 - Secured-Installment,,03 - N/A,03 - 60-89 DPD,,6386,170.04,,,,,,,,,4.93,0.53,0.83,4.63,,41,,205,,,,01 - Canada,41.24,26.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_190,596360,2025-02,IntlOthCons,203030202,02 - Secured-Installment,,03 - N/A,03 - 60-89 DPD,,2414,169.47,,,,,,,,,1.92,0.66,0.52,2.06,,31,,472,,,,02 - EMEA,45.78,35.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_191,303743,2025-02,IntlOthCons,203030203,02 - Secured-Installment,,03 - N/A,03 - 60-89 DPD,,3608,332.86,,,,,,,,,1.18,1.91,0.92,2.17,,66,,271,,,,03 - LATAM,36.17,8.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_192,712171,2025-02,IntlOthCons,203030204,02 - Secured-Installment,,03 - N/A,03 - 60-89 DPD,,9997,135.88,,,,,,,,,1,1.88,0.21,2.67,,28,,389,,,,04 - APAC,39.88,6.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_193,691808,2025-02,IntlOthCons,204010101,02 - Secured-Installment,,01 - <=620,04 - 90-119 DPD,,8712,497.78,,,,,,,,,2.77,0.92,1.07,2.62,,67,,349,,,,01 - Canada,114.52,19.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_194,457633,2025-02,IntlOthCons,204010102,02 - Secured-Installment,,01 - <=620,04 - 90-119 DPD,,4450,419.52,,,,,,,,,4.24,0.75,0.52,4.47,,33,,111,,,,02 - EMEA,54.43,41.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_195,277572,2025-02,IntlOthCons,204010103,02 - Secured-Installment,,01 - <=620,04 - 90-119 DPD,,5284,62.5,,,,,,,,,2.91,0.73,0.21,3.43,,67,,236,,,,03 - LATAM,61.32,12.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_196,271941,2025-02,IntlOthCons,204010104,02 - Secured-Installment,,01 - <=620,04 - 90-119 DPD,,5854,214.12,,,,,,,,,2.37,1.46,1.37,2.46,,58,,124,,,,04 - APAC,62.19,12.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_197,517815,2025-02,IntlOthCons,204010201,02 - Secured-Installment,,01 - <=620,04 - 90-119 DPD,,1695,97.27,,,,,,,,,1.09,0.35,0.26,1.18,,48,,342,,,,01 - Canada,55.55,32.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_198,599324,2025-02,IntlOthCons,204010202,02 - Secured-Installment,,01 - <=620,04 - 90-119 DPD,,3579,243.36,,,,,,,,,4.74,1.09,0.94,4.89,,45,,120,,,,02 - EMEA,49.42,32.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_199,143012,2025-02,IntlOthCons,204010203,02 - Secured-Installment,,01 - <=620,04 - 90-119 DPD,,2468,471.73,,,,,,,,,2.18,0.2,1.09,1.29,,63,,341,,,,03 - LATAM,77.33,7.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_200,652623,2025-02,IntlOthCons,204010204,02 - Secured-Installment,,01 - <=620,04 - 90-119 DPD,,4748,419.36,,,,,,,,,3.32,0.34,0.9,2.76,,35,,102,,,,04 - APAC,98.06,14.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_201,685876,2025-02,IntlOthCons,204020101,02 - Secured-Installment,,02 - >620,04 - 90-119 DPD,,8627,294.18,,,,,,,,,2.14,1.87,0.21,3.8,,35,,95,,,,01 - Canada,76.24,32.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_202,872288,2025-02,IntlOthCons,204020102,02 - Secured-Installment,,02 - >620,04 - 90-119 DPD,,2287,365.51,,,,,,,,,2.03,0.96,0.41,2.58,,62,,382,,,,02 - EMEA,80.33,49.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_203,928816,2025-02,IntlOthCons,204020103,02 - Secured-Installment,,02 - >620,04 - 90-119 DPD,,7259,431.48,,,,,,,,,4.69,0.28,0.54,4.43,,30,,277,,,,03 - LATAM,112.64,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_204,539217,2025-02,IntlOthCons,204020104,02 - Secured-Installment,,02 - >620,04 - 90-119 DPD,,6302,338.54,,,,,,,,,0.78,0.4,0.1,1.08,,50,,467,,,,04 - APAC,80.98,46.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_205,618948,2025-02,IntlOthCons,204020201,02 - Secured-Installment,,02 - >620,04 - 90-119 DPD,,3357,86.03,,,,,,,,,2.08,1.85,1.17,2.76,,56,,149,,,,01 - Canada,54.33,46.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_206,782471,2025-02,IntlOthCons,204020202,02 - Secured-Installment,,02 - >620,04 - 90-119 DPD,,5558,303.64,,,,,,,,,3.02,1.48,0.19,4.31,,63,,483,,,,02 - EMEA,42.58,32.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_207,421932,2025-02,IntlOthCons,204020203,02 - Secured-Installment,,02 - >620,04 - 90-119 DPD,,4871,131.77,,,,,,,,,3.27,1.67,0.37,4.57,,14,,147,,,,03 - LATAM,92.76,36.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_208,359364,2025-02,IntlOthCons,204020204,02 - Secured-Installment,,02 - >620,04 - 90-119 DPD,,8546,298.18,,,,,,,,,3.85,1.66,1.08,4.43,,65,,82,,,,04 - APAC,109.16,38.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_209,456661,2025-02,IntlOthCons,204030101,02 - Secured-Installment,,03 - N/A,04 - 90-119 DPD,,4002,64.71,,,,,,,,,4.7,0.48,1.12,4.06,,67,,139,,,,01 - Canada,84.6,33.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_210,272644,2025-02,IntlOthCons,204030102,02 - Secured-Installment,,03 - N/A,04 - 90-119 DPD,,4563,249,,,,,,,,,4.05,1.15,1.14,4.06,,21,,495,,,,02 - EMEA,48.76,22.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_211,648903,2025-02,IntlOthCons,204030103,02 - Secured-Installment,,03 - N/A,04 - 90-119 DPD,,5490,161.66,,,,,,,,,1.11,0.96,0.71,1.36,,65,,243,,,,03 - LATAM,96.18,43.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_212,618379,2025-02,IntlOthCons,204030104,02 - Secured-Installment,,03 - N/A,04 - 90-119 DPD,,4070,235.89,,,,,,,,,4.78,0.61,0.6,4.79,,45,,247,,,,04 - APAC,119.42,44.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_213,875860,2025-02,IntlOthCons,204030201,02 - Secured-Installment,,03 - N/A,04 - 90-119 DPD,,9563,244.29,,,,,,,,,4.1,0.89,0.43,4.56,,67,,108,,,,01 - Canada,102.35,25.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_214,154680,2025-02,IntlOthCons,204030202,02 - Secured-Installment,,03 - N/A,04 - 90-119 DPD,,8788,478.48,,,,,,,,,1.15,0.42,0.32,1.25,,49,,153,,,,02 - EMEA,96.44,11.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_215,404112,2025-02,IntlOthCons,204030203,02 - Secured-Installment,,03 - N/A,04 - 90-119 DPD,,4691,498.45,,,,,,,,,2.67,0.99,1.32,2.34,,40,,84,,,,03 - LATAM,111.25,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_216,135482,2025-02,IntlOthCons,204030204,02 - Secured-Installment,,03 - N/A,04 - 90-119 DPD,,8462,376.01,,,,,,,,,4.56,0.14,1.1,3.6,,68,,488,,,,04 - APAC,106.24,25.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_217,373607,2025-02,IntlOthCons,205010101,02 - Secured-Installment,,01 - <=620,05 - 120+ DPD,,9381,166.09,,,,,,,,,2.03,1.65,0.26,3.42,,72,,204,,,,01 - Canada,67.38,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_218,896743,2025-02,IntlOthCons,205010102,02 - Secured-Installment,,01 - <=620,05 - 120+ DPD,,6932,70.52,,,,,,,,,0.63,1.51,1.27,0.87,,70,,191,,,,02 - EMEA,81.91,26.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_219,166761,2025-02,IntlOthCons,205010103,02 - Secured-Installment,,01 - <=620,05 - 120+ DPD,,3304,346.41,,,,,,,,,2.13,1.51,1.06,2.58,,69,,402,,,,03 - LATAM,56.09,30.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_220,427830,2025-02,IntlOthCons,205010104,02 - Secured-Installment,,01 - <=620,05 - 120+ DPD,,4668,435.07,,,,,,,,,2.54,1.14,0.9,2.78,,58,,226,,,,04 - APAC,36.72,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
